Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.20E-06
Filter Frequency,2.00E+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1.5
Label,
TIME,CH1
3.24E-03,4.995
3.24E-03,5.055
3.25E-03,5.055
3.25E-03,4.995
3.25E-03,5.055
3.26E-03,5.055
3.26E-03,5.055
3.26E-03,5.055
3.27E-03,5.055
3.27E-03,5.055
3.27E-03,5.055
3.28E-03,5.055
3.28E-03,5.055
3.28E-03,5.055
3.29E-03,5.055
3.29E-03,5.055
3.29E-03,5.055
3.30E-03,5.055
3.30E-03,5.055
3.30E-03,5.055
3.31E-03,4.995
3.31E-03,5.055
3.31E-03,5.055
3.32E-03,5.055
3.32E-03,5.055
3.32E-03,5.055
3.32E-03,5.055
3.33E-03,5.055
3.33E-03,5.055
3.33E-03,5.055
3.34E-03,5.055
3.34E-03,5.055
3.34E-03,5.055
3.35E-03,5.055
3.35E-03,5.055
3.35E-03,5.055
3.36E-03,5.055
3.36E-03,5.055
3.36E-03,4.995
3.37E-03,5.055
3.37E-03,5.055
3.37E-03,5.055
3.38E-03,5.055
3.38E-03,5.055
3.38E-03,5.055
3.39E-03,5.055
3.39E-03,5.055
3.39E-03,5.055
3.40E-03,5.055
3.40E-03,5.055
3.40E-03,5.055
3.40E-03,5.055
3.41E-03,5.055
3.41E-03,5.055
3.41E-03,4.095
3.42E-03,3.075
3.42E-03,1.875
3.42E-03,0.975
3.43E-03,0.015
3.43E-03,-0.045
3.43E-03,-0.045
3.44E-03,-0.045
3.44E-03,0.015
3.44E-03,0.015
3.45E-03,-0.045
3.45E-03,0.015
3.45E-03,0.015
3.46E-03,0.015
3.46E-03,-0.045
3.46E-03,0.015
3.47E-03,-0.045
3.47E-03,-0.045
3.47E-03,-0.045
3.48E-03,-0.045
3.48E-03,-0.045
3.48E-03,0.015
3.48E-03,-0.045
3.49E-03,-0.045
3.49E-03,-0.045
3.49E-03,-0.045
3.50E-03,-0.045
3.50E-03,-0.045
3.50E-03,-0.045
3.51E-03,0.015
3.51E-03,-0.045
3.51E-03,-0.045
3.52E-03,-0.045
3.52E-03,-0.045
3.52E-03,-0.045
3.53E-03,-0.045
3.53E-03,-0.045
3.53E-03,-0.045
3.54E-03,-0.045
3.54E-03,0.015
3.54E-03,-0.045
3.55E-03,-0.045
3.55E-03,-0.045
3.55E-03,-0.045
3.56E-03,-0.045
3.56E-03,-0.045
3.56E-03,-0.045
3.56E-03,-0.045
3.57E-03,-0.045
3.57E-03,0.375
3.57E-03,1.335
3.58E-03,2.355
3.58E-03,3.495
3.58E-03,4.455
3.59E-03,5.055
3.59E-03,5.055
3.59E-03,5.055
3.60E-03,5.055
3.60E-03,5.055
3.60E-03,5.055
3.61E-03,5.055
3.61E-03,5.055
3.61E-03,5.055
3.62E-03,5.055
3.62E-03,5.055
3.62E-03,5.055
3.63E-03,5.055
3.63E-03,5.055
3.63E-03,5.055
3.64E-03,5.055
3.64E-03,5.055
3.64E-03,5.055
3.64E-03,5.055
3.65E-03,5.055
3.65E-03,5.055
3.65E-03,5.055
3.66E-03,5.055
3.66E-03,5.055
3.66E-03,5.055
3.67E-03,5.055
3.67E-03,5.055
3.67E-03,5.055
3.68E-03,5.055
3.68E-03,5.055
3.68E-03,5.055
3.69E-03,5.055
3.69E-03,5.055
3.69E-03,5.055
3.70E-03,5.055
3.70E-03,5.055
3.70E-03,5.055
3.71E-03,5.055
3.71E-03,5.055
3.71E-03,5.055
3.72E-03,5.055
3.72E-03,5.055
3.72E-03,5.055
3.72E-03,5.055
3.73E-03,5.055
3.73E-03,5.055
3.73E-03,5.055
3.74E-03,5.055
3.74E-03,5.055
3.74E-03,5.055
3.75E-03,5.055
3.75E-03,5.055
3.75E-03,5.055
3.76E-03,5.055
3.76E-03,5.055
3.76E-03,5.055
3.77E-03,5.055
3.77E-03,5.055
3.77E-03,5.055
3.78E-03,5.055
3.78E-03,5.055
3.78E-03,5.055
3.79E-03,5.055
3.79E-03,5.055
3.79E-03,5.055
3.80E-03,5.055
3.80E-03,5.055
3.80E-03,5.055
3.80E-03,5.055
3.81E-03,5.055
3.81E-03,5.055
3.81E-03,5.055
3.82E-03,5.055
3.82E-03,5.055
3.82E-03,5.055
3.83E-03,5.055
3.83E-03,5.055
3.83E-03,5.055
3.84E-03,5.055
3.84E-03,5.055
3.84E-03,4.995
3.85E-03,5.055
3.85E-03,5.055
3.85E-03,5.055
3.86E-03,5.055
3.86E-03,5.055
3.86E-03,4.995
3.87E-03,5.055
3.87E-03,5.055
3.87E-03,5.055
3.88E-03,5.055
3.88E-03,5.055
3.88E-03,5.055
3.88E-03,5.055
3.89E-03,4.875
3.89E-03,3.855
3.89E-03,2.655
3.90E-03,1.695
3.90E-03,0.735
3.90E-03,0.015
3.91E-03,-0.045
3.91E-03,0.015
3.91E-03,0.015
3.92E-03,-0.045
3.92E-03,0.015
3.92E-03,0.015
3.93E-03,-0.045
3.93E-03,-0.045
3.93E-03,0.015
3.94E-03,-0.045
3.94E-03,-0.045
3.94E-03,-0.045
3.95E-03,-0.045
3.95E-03,-0.045
3.95E-03,-0.045
3.96E-03,-0.045
3.96E-03,0.015
3.96E-03,-0.045
3.96E-03,-0.045
3.97E-03,0.015
3.97E-03,0.015
3.97E-03,-0.045
3.98E-03,-0.045
3.98E-03,-0.045
3.98E-03,-0.045
3.99E-03,-0.045
3.99E-03,0.015
3.99E-03,-0.045
4.00E-03,-0.045
4.00E-03,-0.045
4.00E-03,0.015
4.01E-03,0.015
4.01E-03,0.015
4.01E-03,0.015
4.02E-03,-0.045
4.02E-03,-0.045
4.02E-03,-0.045
4.03E-03,-0.045
4.03E-03,-0.045
4.03E-03,0.015
4.04E-03,-0.045
4.04E-03,0.015
4.04E-03,-0.045
4.04E-03,0.015
4.05E-03,0.555
4.05E-03,1.515
4.05E-03,2.655
4.06E-03,3.675
4.06E-03,4.635
4.06E-03,5.055
4.07E-03,5.055
4.07E-03,5.055
4.07E-03,5.055
4.08E-03,5.055
4.08E-03,5.055
4.08E-03,5.055
4.09E-03,5.055
4.09E-03,5.055
4.09E-03,5.055
4.10E-03,5.055
4.10E-03,5.055
4.10E-03,5.055
4.11E-03,5.055
4.11E-03,5.055
4.11E-03,5.055
4.12E-03,5.055
4.12E-03,5.055
4.12E-03,5.055
4.12E-03,5.055
4.13E-03,5.055
4.13E-03,5.055
4.13E-03,5.055
4.14E-03,5.055
4.14E-03,5.055
4.14E-03,5.055
4.15E-03,5.055
4.15E-03,5.055
4.15E-03,5.055
4.16E-03,5.055
4.16E-03,5.055
4.16E-03,4.995
4.17E-03,5.055
4.17E-03,4.995
4.17E-03,5.055
4.18E-03,5.055
4.18E-03,5.055
4.18E-03,5.055
4.19E-03,5.055
4.19E-03,5.055
4.19E-03,5.055
4.20E-03,5.055
4.20E-03,5.055
4.20E-03,5.055
4.20E-03,5.055
4.21E-03,4.095
4.21E-03,2.895
4.21E-03,1.935
4.22E-03,0.975
4.22E-03,0.015
4.22E-03,-0.045
4.23E-03,-0.045
4.23E-03,0.015
4.23E-03,0.015
4.24E-03,0.015
4.24E-03,-0.045
4.24E-03,0.015
4.25E-03,-0.045
4.25E-03,-0.045
4.25E-03,0.015
4.26E-03,-0.045
4.26E-03,-0.045
4.26E-03,0.015
4.27E-03,-0.045
4.27E-03,-0.045
4.27E-03,0.015
4.28E-03,0.015
4.28E-03,-0.045
4.28E-03,-0.045
4.28E-03,0.015
4.29E-03,0.015
4.29E-03,-0.045
4.29E-03,-0.045
4.30E-03,-0.045
4.30E-03,-0.045
4.30E-03,0.015
4.31E-03,-0.045
4.31E-03,-0.045
4.31E-03,-0.045
4.32E-03,-0.045
4.32E-03,-0.045
4.32E-03,-0.045
4.33E-03,-0.045
4.33E-03,-0.045
4.33E-03,0.015
4.34E-03,0.015
4.34E-03,-0.045
4.34E-03,-0.045
4.35E-03,-0.045
4.35E-03,0.015
4.35E-03,-0.045
4.36E-03,-0.045
4.36E-03,0.015
4.36E-03,-0.045
4.36E-03,-0.045
4.37E-03,-0.045
4.37E-03,-0.045
4.37E-03,-0.045
4.38E-03,-0.045
4.38E-03,-0.045
4.38E-03,-0.045
4.39E-03,0.015
4.39E-03,-0.045
4.39E-03,0.015
4.40E-03,0.015
4.40E-03,-0.045
4.40E-03,-0.045
4.41E-03,-0.045
4.41E-03,-0.045
4.41E-03,-0.045
4.42E-03,-0.045
4.42E-03,-0.045
4.42E-03,-0.045
4.43E-03,-0.045
4.43E-03,-0.045
4.43E-03,0.015
4.44E-03,-0.045
4.44E-03,0.015
4.44E-03,0.015
4.44E-03,0.015
4.45E-03,-0.045
4.45E-03,-0.045
4.45E-03,-0.045
4.46E-03,0.015
4.46E-03,-0.045
4.46E-03,0.015
4.47E-03,-0.045
4.47E-03,-0.045
4.47E-03,0.015
4.48E-03,-0.045
4.48E-03,-0.045
4.48E-03,-0.045
4.49E-03,-0.045
4.49E-03,0.015
4.49E-03,0.015
4.50E-03,0.015
4.50E-03,-0.045
4.50E-03,-0.045
4.51E-03,-0.045
4.51E-03,-0.045
4.51E-03,-0.045
4.52E-03,0.015
4.52E-03,0.015
4.52E-03,0.015
4.52E-03,0.735
4.53E-03,1.935
4.53E-03,2.895
4.53E-03,3.855
4.54E-03,4.875
4.54E-03,5.055
4.54E-03,5.055
4.55E-03,5.055
4.55E-03,5.055
4.55E-03,5.055
4.56E-03,5.055
4.56E-03,5.055
4.56E-03,5.055
4.57E-03,5.055
4.57E-03,5.055
4.57E-03,5.055
4.58E-03,5.055
4.58E-03,5.055
4.58E-03,5.055
4.59E-03,5.055
4.59E-03,5.055
4.59E-03,5.055
4.60E-03,5.055
4.60E-03,5.055
4.60E-03,5.055
4.60E-03,5.055
4.61E-03,5.055
4.61E-03,5.055
4.61E-03,5.055
4.62E-03,5.055
4.62E-03,5.055
4.62E-03,5.055
4.63E-03,5.055
4.63E-03,5.055
4.63E-03,5.055
4.64E-03,5.055
4.64E-03,5.055
4.64E-03,5.055
4.65E-03,5.055
4.65E-03,5.055
4.65E-03,5.055
4.66E-03,5.055
4.66E-03,5.055
4.66E-03,5.055
4.67E-03,5.055
4.67E-03,5.055
4.67E-03,5.055
4.68E-03,5.055
4.68E-03,5.055
4.68E-03,4.815
4.68E-03,3.675
4.69E-03,2.655
4.69E-03,1.755
4.69E-03,0.795
4.70E-03,0.015
4.70E-03,0.015
4.70E-03,0.015
4.71E-03,-0.045
4.71E-03,0.015
4.71E-03,-0.045
4.72E-03,-0.045
4.72E-03,-0.045
4.72E-03,0.015
4.73E-03,-0.045
4.73E-03,-0.045
4.73E-03,-0.045
4.74E-03,-0.045
4.74E-03,-0.045
4.74E-03,-0.045
4.75E-03,-0.045
4.75E-03,-0.045
4.75E-03,-0.045
4.76E-03,-0.045
4.76E-03,-0.045
4.76E-03,-0.045
4.76E-03,-0.045
4.77E-03,0.015
4.77E-03,-0.045
4.77E-03,-0.045
4.78E-03,-0.045
4.78E-03,0.015
4.78E-03,-0.045
4.79E-03,-0.045
4.79E-03,0.015
4.79E-03,0.015
4.80E-03,0.015
4.80E-03,-0.045
4.80E-03,-0.045
4.81E-03,0.015
4.81E-03,0.015
4.81E-03,-0.045
4.82E-03,-0.045
4.82E-03,-0.045
4.82E-03,-0.045
4.83E-03,-0.045
4.83E-03,-0.045
4.83E-03,-0.045
4.84E-03,-0.045
4.84E-03,-0.045
4.84E-03,-0.045
4.84E-03,-0.045
4.85E-03,-0.045
4.85E-03,-0.045
4.85E-03,0.015
4.86E-03,-0.045
4.86E-03,-0.045
4.86E-03,-0.045
4.87E-03,-0.045
4.87E-03,-0.045
4.87E-03,-0.045
4.88E-03,-0.045
4.88E-03,-0.045
4.88E-03,-0.045
4.89E-03,0.015
4.89E-03,0.015
4.89E-03,-0.045
4.90E-03,-0.045
4.90E-03,0.015
4.90E-03,-0.045
4.91E-03,-0.045
4.91E-03,-0.045
4.91E-03,-0.045
4.92E-03,0.015
4.92E-03,-0.045
4.92E-03,-0.045
4.92E-03,0.015
4.93E-03,-0.045
4.93E-03,0.015
4.93E-03,0.015
4.94E-03,-0.045
4.94E-03,0.015
4.94E-03,-0.045
4.95E-03,0.015
4.95E-03,0.015
4.95E-03,0.015
4.96E-03,0.015
4.96E-03,0.015
4.96E-03,0.015
4.97E-03,-0.045
4.97E-03,-0.045
4.97E-03,-0.045
4.98E-03,-0.045
4.98E-03,-0.045
4.98E-03,-0.045
4.99E-03,-0.045
4.99E-03,-0.045
4.99E-03,-0.045
5.00E-03,-0.045
5.00E-03,-0.045
5.00E-03,1.155
5.00E-03,2.115
5.01E-03,3.075
5.01E-03,4.095
5.01E-03,5.055
5.02E-03,5.055
5.02E-03,5.055
5.02E-03,5.055
5.03E-03,5.055
5.03E-03,5.055
5.03E-03,5.055
5.04E-03,5.055
5.04E-03,5.055
5.04E-03,5.055
5.05E-03,5.055
5.05E-03,5.055
5.05E-03,5.055
5.06E-03,5.055
5.06E-03,5.055
5.06E-03,5.055
5.07E-03,5.055
5.07E-03,5.055
5.07E-03,5.055
5.08E-03,5.055
5.08E-03,5.055
5.08E-03,5.055
5.08E-03,5.055
5.09E-03,5.055
5.09E-03,5.055
5.09E-03,5.055
5.10E-03,5.055
5.10E-03,5.055
5.10E-03,5.055
5.11E-03,4.995
5.11E-03,5.055
5.11E-03,5.055
5.12E-03,5.055
5.12E-03,5.055
5.12E-03,5.055
5.13E-03,5.055
5.13E-03,5.055
5.13E-03,5.055
5.14E-03,5.055
5.14E-03,5.055
5.14E-03,5.055
5.15E-03,5.055
5.15E-03,5.055
5.15E-03,5.055
5.16E-03,5.055
5.16E-03,5.055
5.16E-03,5.055
5.16E-03,5.055
5.17E-03,5.055
5.17E-03,5.055
5.17E-03,5.055
5.18E-03,5.055
5.18E-03,5.055
5.18E-03,5.055
5.19E-03,5.055
5.19E-03,5.055
5.19E-03,5.055
5.20E-03,4.995
5.20E-03,5.055
5.20E-03,5.055
5.21E-03,5.055
5.21E-03,5.055
5.21E-03,5.055
5.22E-03,5.055
5.22E-03,5.055
5.22E-03,5.055
5.23E-03,5.055
5.23E-03,5.055
5.23E-03,5.055
5.24E-03,5.055
5.24E-03,5.055
5.24E-03,5.055
5.24E-03,4.995
5.25E-03,5.055
5.25E-03,5.055
5.25E-03,5.055
5.26E-03,5.055
5.26E-03,5.055
5.26E-03,5.055
5.27E-03,5.055
5.27E-03,5.055
5.27E-03,5.055
5.28E-03,5.055
5.28E-03,5.055
5.28E-03,5.055
5.29E-03,5.055
5.29E-03,5.055
5.29E-03,5.055
5.30E-03,5.055
5.30E-03,5.055
5.30E-03,5.055
5.31E-03,5.055
5.31E-03,5.055
5.31E-03,5.055
5.32E-03,5.055
5.32E-03,5.055
5.32E-03,5.055
5.32E-03,5.055
5.33E-03,5.055
5.33E-03,5.055
5.33E-03,5.055
5.34E-03,5.055
5.34E-03,4.995
5.34E-03,4.995
5.35E-03,5.055
5.35E-03,5.055
5.35E-03,5.055
5.36E-03,5.055
5.36E-03,5.055
5.36E-03,5.055
5.37E-03,5.055
5.37E-03,4.995
5.37E-03,5.055
5.38E-03,5.055
5.38E-03,5.055
5.38E-03,5.055
5.39E-03,5.055
5.39E-03,5.055
5.39E-03,5.055
5.40E-03,5.055
5.40E-03,5.055
5.40E-03,5.055
5.40E-03,5.055
5.41E-03,5.055
5.41E-03,5.055
5.41E-03,5.055
5.42E-03,5.055
5.42E-03,5.055
5.42E-03,5.055
5.43E-03,5.055
5.43E-03,5.055
5.43E-03,5.055
5.44E-03,5.055
5.44E-03,5.055
5.44E-03,5.055
5.45E-03,5.055
5.45E-03,5.055
5.45E-03,5.055
5.46E-03,5.055
5.46E-03,5.055
5.46E-03,5.055
5.47E-03,5.055
5.47E-03,5.055
5.47E-03,5.055
5.48E-03,4.875
5.48E-03,3.855
5.48E-03,2.895
5.48E-03,1.935
5.49E-03,0.735
5.49E-03,-0.045
5.49E-03,0.015
5.50E-03,0.015
5.50E-03,0.015
5.50E-03,-0.045
5.51E-03,0.015
5.51E-03,-0.045
5.51E-03,-0.045
5.52E-03,-0.045
5.52E-03,0.015
5.52E-03,-0.045
5.53E-03,-0.045
5.53E-03,-0.045
5.53E-03,-0.045
5.54E-03,-0.045
5.54E-03,-0.045
5.54E-03,-0.045
5.55E-03,-0.045
5.55E-03,-0.045
5.55E-03,-0.045
5.56E-03,-0.045
5.56E-03,-0.045
5.56E-03,0.015
5.56E-03,-0.045
5.57E-03,-0.045
5.57E-03,-0.045
5.57E-03,-0.045
5.58E-03,0.015
5.58E-03,-0.045
5.58E-03,-0.045
5.59E-03,0.015
5.59E-03,-0.045
5.59E-03,-0.045
5.60E-03,0.015
5.60E-03,-0.045
5.60E-03,-0.045
5.61E-03,-0.045
5.61E-03,-0.045
5.61E-03,-0.045
5.62E-03,-0.045
5.62E-03,-0.045
5.62E-03,-0.045
5.63E-03,-0.045
5.63E-03,-0.045
5.63E-03,-0.045
5.64E-03,-0.045
5.64E-03,-0.045
5.64E-03,0.015
5.64E-03,-0.045
5.65E-03,-0.045
5.65E-03,-0.045
5.65E-03,-0.045
5.66E-03,0.015
5.66E-03,-0.045
5.66E-03,0.015
5.67E-03,-0.045
5.67E-03,0.015
5.67E-03,-0.045
5.68E-03,-0.045
5.68E-03,-0.045
5.68E-03,0.015
5.69E-03,-0.045
5.69E-03,-0.045
5.69E-03,-0.045
5.70E-03,-0.045
5.70E-03,-0.045
5.70E-03,-0.045
5.71E-03,-0.045
5.71E-03,-0.045
5.71E-03,-0.045
5.72E-03,-0.045
5.72E-03,-0.045
5.72E-03,-0.045
5.72E-03,-0.045
5.73E-03,0.015
5.73E-03,-0.045
5.73E-03,-0.045
5.74E-03,0.015
5.74E-03,0.015
5.74E-03,-0.045
5.75E-03,-0.045
5.75E-03,-0.045
5.75E-03,-0.045
5.76E-03,-0.045
5.76E-03,-0.045
5.76E-03,-0.045
5.77E-03,-0.045
5.77E-03,-0.045
5.77E-03,0.015
5.78E-03,-0.045
5.78E-03,-0.045
5.78E-03,-0.045
5.79E-03,-0.045
5.79E-03,-0.045
5.79E-03,-0.045
5.80E-03,-0.045
5.80E-03,-0.045
5.80E-03,-0.045
5.80E-03,-0.045
5.81E-03,0.015
5.81E-03,-0.045
5.81E-03,0.015
5.82E-03,0.015
5.82E-03,-0.045
5.82E-03,0.015
5.83E-03,-0.045
5.83E-03,-0.045
5.83E-03,0.015
5.84E-03,-0.045
5.84E-03,-0.045
5.84E-03,-0.045
5.85E-03,-0.045
5.85E-03,-0.045
5.85E-03,-0.045
5.86E-03,-0.045
5.86E-03,-0.045
5.86E-03,0.015
5.87E-03,-0.045
5.87E-03,-0.045
5.87E-03,0.015
5.88E-03,-0.045
5.88E-03,0.015
5.88E-03,-0.045
5.88E-03,-0.045
5.89E-03,-0.045
5.89E-03,0.015
5.89E-03,-0.045
5.90E-03,-0.045
5.90E-03,-0.045
5.90E-03,0.015
5.91E-03,0.015
5.91E-03,0.015
5.91E-03,0.015
5.92E-03,-0.045
5.92E-03,0.015
5.92E-03,-0.045
5.93E-03,-0.045
5.93E-03,0.015
5.93E-03,-0.045
5.94E-03,-0.045
5.94E-03,-0.045
5.94E-03,-0.045
5.95E-03,0.015
5.95E-03,-0.045
5.95E-03,0.375
5.96E-03,1.335
5.96E-03,2.295
5.96E-03,3.255
5.96E-03,4.455
5.97E-03,5.055
5.97E-03,5.055
5.97E-03,5.055
5.98E-03,5.055
5.98E-03,5.055
5.98E-03,5.055
5.99E-03,5.055
5.99E-03,5.055
5.99E-03,5.055
6.00E-03,4.995
6.00E-03,5.055
6.00E-03,5.055
6.01E-03,5.055
6.01E-03,5.055
6.01E-03,5.055
6.02E-03,5.055
6.02E-03,5.055
6.02E-03,5.055
6.03E-03,5.055
6.03E-03,5.055
6.03E-03,4.995
6.04E-03,5.055
6.04E-03,5.055
6.04E-03,5.055
6.04E-03,5.055
6.05E-03,5.055
6.05E-03,5.055
6.05E-03,5.055
6.06E-03,5.055
6.06E-03,5.055
6.06E-03,5.055
6.07E-03,5.055
6.07E-03,5.055
6.07E-03,5.055
6.08E-03,5.055
6.08E-03,5.055
6.08E-03,5.055
6.09E-03,5.055
6.09E-03,5.055
6.09E-03,5.055
6.10E-03,5.055
6.10E-03,5.055
6.10E-03,5.055
6.11E-03,5.055
6.11E-03,5.055
6.11E-03,4.275
6.12E-03,3.255
6.12E-03,2.295
6.12E-03,1.155
6.12E-03,0.195
6.13E-03,-0.045
6.13E-03,0.015
6.13E-03,0.015
6.14E-03,0.015
6.14E-03,0.015
6.14E-03,-0.045
6.15E-03,-0.045
6.15E-03,-0.045
6.15E-03,0.015
6.16E-03,-0.045
6.16E-03,0.015
6.16E-03,0.015
6.17E-03,0.015
6.17E-03,-0.045
6.17E-03,-0.045
6.18E-03,-0.045
6.18E-03,0.015
6.18E-03,0.015
6.19E-03,-0.045
6.19E-03,-0.045
6.19E-03,-0.045
6.20E-03,-0.045
6.20E-03,-0.045
6.20E-03,-0.045
6.20E-03,-0.045
6.21E-03,0.015
6.21E-03,0.015
6.21E-03,0.015
6.22E-03,0.015
6.22E-03,-0.045
6.22E-03,-0.045
6.23E-03,0.015
6.23E-03,-0.045
6.23E-03,0.015
6.24E-03,-0.045
6.24E-03,0.015
6.24E-03,-0.045
6.25E-03,-0.045
6.25E-03,-0.045
6.25E-03,0.015
6.26E-03,0.015
6.26E-03,-0.045
6.26E-03,-0.045
6.27E-03,-0.045
6.27E-03,0.195
6.27E-03,1.155
6.28E-03,2.115
6.28E-03,3.315
6.28E-03,4.275
6.28E-03,5.055
6.29E-03,5.055
6.29E-03,4.995
6.29E-03,5.055
6.30E-03,5.055
6.30E-03,5.055
6.30E-03,5.055
6.31E-03,5.055
6.31E-03,5.055
6.31E-03,5.055
6.32E-03,5.055
6.32E-03,5.055
6.32E-03,5.055
6.33E-03,5.055
6.33E-03,5.055
6.33E-03,5.055
6.34E-03,5.055
6.34E-03,5.055
6.34E-03,5.055
6.35E-03,5.055
6.35E-03,5.055
6.35E-03,5.055
6.36E-03,5.055
6.36E-03,5.055
6.36E-03,5.055
6.36E-03,5.055
6.37E-03,5.055
6.37E-03,5.055
6.37E-03,5.055
6.38E-03,5.055
6.38E-03,5.055
6.38E-03,5.055
6.39E-03,5.055
6.39E-03,5.055
6.39E-03,5.055
6.40E-03,5.055
6.40E-03,5.055
6.40E-03,5.055
6.41E-03,5.055
6.41E-03,5.055
6.41E-03,5.055
6.42E-03,5.055
6.42E-03,5.055
6.42E-03,5.055
6.43E-03,5.055
6.43E-03,5.055
6.43E-03,5.055
6.44E-03,5.055
6.44E-03,5.055
6.44E-03,5.055
6.44E-03,5.055
6.45E-03,5.055
6.45E-03,5.055
6.45E-03,5.055
6.46E-03,5.055
6.46E-03,5.055
6.46E-03,5.055
6.47E-03,5.055
6.47E-03,5.055
6.47E-03,5.055
6.48E-03,5.055
6.48E-03,5.055
6.48E-03,5.055
6.49E-03,5.055
6.49E-03,5.055
6.49E-03,5.055
6.50E-03,5.055
6.50E-03,5.055
6.50E-03,5.055
6.51E-03,5.055
6.51E-03,5.055
6.51E-03,5.055
6.52E-03,5.055
6.52E-03,5.055
6.52E-03,5.055
6.52E-03,5.055
6.53E-03,5.055
6.53E-03,5.055
6.53E-03,5.055
6.54E-03,5.055
6.54E-03,5.055
6.54E-03,5.055
6.55E-03,5.055
6.55E-03,5.055
6.55E-03,5.055
6.56E-03,5.055
6.56E-03,5.055
6.56E-03,5.055
6.57E-03,5.055
6.57E-03,5.055
6.57E-03,5.055
6.58E-03,5.055
6.58E-03,5.055
6.58E-03,5.055
6.59E-03,5.055
6.59E-03,5.055
6.59E-03,5.055
6.60E-03,5.055
6.60E-03,5.055
6.60E-03,5.055
6.60E-03,5.055
6.61E-03,5.055
6.61E-03,5.055
6.61E-03,5.055
6.62E-03,5.055
6.62E-03,5.055
6.62E-03,5.055
6.63E-03,5.055
6.63E-03,5.055
6.63E-03,5.055
6.64E-03,5.055
6.64E-03,5.055
6.64E-03,5.055
6.65E-03,5.055
6.65E-03,5.055
6.65E-03,5.055
6.66E-03,5.055
6.66E-03,5.055
6.66E-03,5.055
6.67E-03,5.055
6.67E-03,5.055
6.67E-03,5.055
6.68E-03,5.055
6.68E-03,5.055
6.68E-03,5.055
6.68E-03,5.055
6.69E-03,5.055
6.69E-03,5.055
6.69E-03,5.055
6.70E-03,5.055
6.70E-03,5.055
6.70E-03,5.055
6.71E-03,5.055
6.71E-03,5.055
6.71E-03,5.055
6.72E-03,5.055
6.72E-03,5.055
6.72E-03,5.055
6.73E-03,5.055
6.73E-03,5.055
6.73E-03,5.055
6.74E-03,5.055
6.74E-03,5.055
6.74E-03,5.055
6.75E-03,5.055
6.75E-03,5.055
6.75E-03,5.055
6.76E-03,5.055
6.76E-03,5.055
6.76E-03,5.055
6.76E-03,5.055
6.77E-03,5.055
6.77E-03,5.055
6.77E-03,5.055
6.78E-03,5.055
6.78E-03,5.055
6.78E-03,5.055
6.79E-03,5.055
6.79E-03,5.055
6.79E-03,5.055
6.80E-03,5.055
6.80E-03,5.055
6.80E-03,5.055
6.81E-03,5.055
6.81E-03,5.055
6.81E-03,5.055
6.82E-03,5.055
6.82E-03,5.055
6.82E-03,5.055
6.83E-03,5.055
6.83E-03,5.055
6.83E-03,5.055
6.84E-03,5.055
6.84E-03,5.055
6.84E-03,5.055
6.84E-03,5.055
6.85E-03,5.055
6.85E-03,5.055
6.85E-03,5.055
6.86E-03,5.055
6.86E-03,5.055
6.86E-03,5.055
6.87E-03,5.055
6.87E-03,5.055
6.87E-03,5.055
6.88E-03,5.055
6.88E-03,5.055
6.88E-03,5.055
6.89E-03,5.055
6.89E-03,5.055
6.89E-03,5.055
6.90E-03,5.055
6.90E-03,5.055
6.90E-03,5.055
6.91E-03,4.275
6.91E-03,3.255
6.91E-03,2.115
6.92E-03,1.155
6.92E-03,0.195
6.92E-03,-0.045
6.92E-03,-0.045
6.93E-03,-0.045
6.93E-03,0.015
6.93E-03,0.015
6.94E-03,-0.045
6.94E-03,-0.045
6.94E-03,-0.045
6.95E-03,-0.045
6.95E-03,-0.045
6.95E-03,-0.045
6.96E-03,-0.045
6.96E-03,-0.045
6.96E-03,-0.045
6.97E-03,-0.045
6.97E-03,-0.045
6.97E-03,-0.045
6.98E-03,-0.045
6.98E-03,0.015
6.98E-03,-0.045
6.99E-03,0.015
6.99E-03,-0.045
6.99E-03,-0.045
7.00E-03,-0.045
7.00E-03,0.015
7.00E-03,-0.045
7.00E-03,-0.045
7.01E-03,-0.045
7.01E-03,0.015
7.01E-03,-0.045
7.02E-03,-0.045
7.02E-03,-0.045
7.02E-03,0.015
7.03E-03,-0.045
7.03E-03,0.015
7.03E-03,0.015
7.04E-03,-0.045
7.04E-03,-0.045
7.04E-03,-0.045
7.05E-03,-0.045
7.05E-03,-0.045
7.05E-03,-0.045
7.06E-03,-0.045
7.06E-03,-0.045
7.06E-03,-0.045
7.07E-03,-0.045
7.07E-03,-0.045
7.07E-03,0.015
7.08E-03,-0.045
7.08E-03,0.015
7.08E-03,-0.045
7.08E-03,-0.045
7.09E-03,-0.045
7.09E-03,-0.045
7.09E-03,-0.045
7.10E-03,-0.045
7.10E-03,-0.045
7.10E-03,-0.045
7.11E-03,0.015
7.11E-03,0.015
7.11E-03,-0.045
7.12E-03,-0.045
7.12E-03,-0.045
7.12E-03,-0.045
7.13E-03,-0.045
7.13E-03,-0.045
7.13E-03,0.015
7.14E-03,-0.045
7.14E-03,-0.045
7.14E-03,-0.045
7.15E-03,-0.045
