Model,TBS1052C
-1.3280e-03,5.055
-1.3264e-03,5.055
-1.3248e-03,5.055
-1.3232e-03,5.055
-1.3216e-03,5.055
-1.3200e-03,5.055
-1.3184e-03,5.055
-1.3168e-03,5.055
-1.3152e-03,5.055
-1.3136e-03,5.055
-1.3120e-03,5.055
-1.3104e-03,4.995
-1.3088e-03,5.055
-1.3072e-03,5.055
-1.3056e-03,5.055
-1.3040e-03,5.055
-1.3024e-03,5.055
-1.3008e-03,5.055
-1.2992e-03,5.055
-1.2976e-03,5.055
-1.2960e-03,5.055
-1.2944e-03,5.055
-1.2928e-03,5.055
-1.2912e-03,5.055
-1.2896e-03,4.995
-1.2880e-03,4.995
-1.2864e-03,5.055
-1.2848e-03,5.055
-1.2832e-03,5.055
-1.2816e-03,5.055
-1.2800e-03,5.055
-1.2784e-03,5.055
-1.2768e-03,5.055
-1.2752e-03,5.055
-1.2736e-03,5.055
-1.2720e-03,5.055
-1.2704e-03,4.995
-1.2688e-03,5.055
-1.2672e-03,5.055
-1.2656e-03,5.055
-1.2640e-03,5.055
-1.2624e-03,5.055
-1.2608e-03,5.055
-1.2592e-03,5.055
-1.2576e-03,5.055
-1.2560e-03,5.055
-1.2544e-03,5.055
-1.2528e-03,5.055
-1.2512e-03,5.055
-1.2496e-03,5.055
-1.2480e-03,5.055
-1.2464e-03,5.055
-1.2448e-03,5.055
-1.2432e-03,5.055
-1.2416e-03,5.055
-1.2400e-03,5.055
-1.2384e-03,4.635
-1.2368e-03,3.255
-1.2352e-03,2.115
-1.2336e-03,0.735
-1.2320e-03,-0.045
-1.2304e-03,-0.045
-1.2288e-03,0.015
-1.2272e-03,-0.045
-1.2256e-03,0.015
-1.2240e-03,0.015
-1.2224e-03,0.015
-1.2208e-03,0.015
-1.2192e-03,-0.045
-1.2176e-03,0.015
-1.2160e-03,-0.045
-1.2144e-03,-0.045
-1.2128e-03,0.015
-1.2112e-03,-0.045
-1.2096e-03,-0.045
-1.2080e-03,0.015
-1.2064e-03,-0.045
-1.2048e-03,-0.045
-1.2032e-03,-0.045
-1.2016e-03,-0.045
-1.2000e-03,-0.045
-1.1984e-03,-0.045
-1.1968e-03,-0.045
-1.1952e-03,0.015
-1.1936e-03,-0.045
-1.1920e-03,-0.045
-1.1904e-03,0.015
-1.1888e-03,-0.045
-1.1872e-03,-0.045
-1.1856e-03,-0.045
-1.1840e-03,-0.045
-1.1824e-03,-0.045
-1.1808e-03,0.015
-1.1792e-03,-0.045
-1.1776e-03,-0.045
-1.1760e-03,-0.045
-1.1744e-03,-0.045
-1.1728e-03,-0.045
-1.1712e-03,0.015
-1.1696e-03,-0.045
-1.1680e-03,0.015
-1.1664e-03,-0.045
-1.1648e-03,-0.045
-1.1632e-03,-0.045
-1.1616e-03,-0.045
-1.1600e-03,-0.045
-1.1584e-03,-0.045
-1.1568e-03,-0.045
-1.1552e-03,0.015
-1.1536e-03,-0.045
-1.1520e-03,-0.045
-1.1504e-03,-0.045
-1.1488e-03,-0.045
-1.1472e-03,-0.045
-1.1456e-03,-0.045
-1.1440e-03,-0.045
-1.1424e-03,0.015
-1.1408e-03,-0.045
-1.1392e-03,0.015
-1.1376e-03,-0.045
-1.1360e-03,-0.045
-1.1344e-03,-0.045
-1.1328e-03,-0.045
-1.1312e-03,-0.045
-1.1296e-03,-0.045
-1.1280e-03,-0.045
-1.1264e-03,-0.045
-1.1248e-03,-0.045
-1.1232e-03,-0.045
-1.1216e-03,0.015
-1.1200e-03,-0.045
-1.1184e-03,-0.045
-1.1168e-03,-0.045
-1.1152e-03,-0.045
-1.1136e-03,-0.045
-1.1120e-03,-0.045
-1.1104e-03,1.215
-1.1088e-03,2.475
-1.1072e-03,3.855
-1.1056e-03,5.055
-1.1040e-03,4.995
-1.1024e-03,5.055
-1.1008e-03,5.055
-1.0992e-03,5.055
-1.0976e-03,5.055
-1.0960e-03,4.995
-1.0944e-03,5.055
-1.0928e-03,5.055
-1.0912e-03,5.055
-1.0896e-03,5.055
-1.0880e-03,5.055
-1.0864e-03,5.055
-1.0848e-03,5.055
-1.0832e-03,5.055
-1.0816e-03,5.055
-1.0800e-03,5.055
-1.0784e-03,5.055
-1.0768e-03,5.055
-1.0752e-03,5.055
-1.0736e-03,5.055
-1.0720e-03,5.055
-1.0704e-03,5.055
-1.0688e-03,5.055
-1.0672e-03,5.055
-1.0656e-03,5.055
-1.0640e-03,5.055
-1.0624e-03,5.055
-1.0608e-03,5.055
-1.0592e-03,5.055
-1.0576e-03,5.055
-1.0560e-03,5.055
-1.0544e-03,5.055
-1.0528e-03,5.055
-1.0512e-03,5.055
-1.0496e-03,5.055
-1.0480e-03,4.695
-1.0464e-03,3.255
-1.0448e-03,2.115
-1.0432e-03,0.735
-1.0416e-03,0.015
-1.0400e-03,-0.045
-1.0384e-03,0.015
-1.0368e-03,-0.045
-1.0352e-03,-0.045
-1.0336e-03,0.015
-1.0320e-03,-0.045
-1.0304e-03,0.015
-1.0288e-03,0.015
-1.0272e-03,0.015
-1.0256e-03,0.015
-1.0240e-03,-0.045
-1.0224e-03,-0.045
-1.0208e-03,0.015
-1.0192e-03,-0.045
-1.0176e-03,0.015
-1.0160e-03,-0.045
-1.0144e-03,-0.045
-1.0128e-03,0.015
-1.0112e-03,0.015
-1.0096e-03,-0.045
-1.0080e-03,0.015
-1.0064e-03,0.015
-1.0048e-03,0.015
-1.0032e-03,-0.045
-1.0016e-03,-0.045
-1.0000e-03,-0.045
-9.9840e-04,0.015
-9.9680e-04,0.015
-9.9520e-04,-0.045
-9.9360e-04,-0.045
-9.9200e-04,-0.045
-9.9040e-04,-0.045
-9.8880e-04,-0.045
-9.8720e-04,-0.045
-9.8560e-04,-0.045
-9.8400e-04,0.735
-9.8240e-04,2.115
-9.8080e-04,3.255
-9.7920e-04,4.695
-9.7760e-04,5.055
-9.7600e-04,5.055
-9.7440e-04,4.995
-9.7280e-04,5.055
-9.7120e-04,5.055
-9.6960e-04,5.055
-9.6800e-04,4.995
-9.6640e-04,4.995
-9.6480e-04,5.055
-9.6320e-04,5.055
-9.6160e-04,5.055
-9.6000e-04,5.055
-9.5840e-04,5.055
-9.5680e-04,5.055
-9.5520e-04,5.055
-9.5360e-04,5.055
-9.5200e-04,5.055
-9.5040e-04,5.055
-9.4880e-04,5.055
-9.4720e-04,5.055
-9.4560e-04,5.055
-9.4400e-04,5.055
-9.4240e-04,5.055
-9.4080e-04,5.055
-9.3920e-04,5.055
-9.3760e-04,5.055
-9.3600e-04,5.055
-9.3440e-04,5.055
-9.3280e-04,5.055
-9.3120e-04,5.055
-9.2960e-04,5.055
-9.2800e-04,4.995
-9.2640e-04,5.055
-9.2480e-04,5.055
-9.2320e-04,5.055
-9.2160e-04,5.055
-9.2000e-04,4.035
-9.1840e-04,2.655
-9.1680e-04,1.455
-9.1520e-04,0.135
-9.1360e-04,-0.045
-9.1200e-04,-0.045
-9.1040e-04,0.015
-9.0880e-04,0.015
-9.0720e-04,0.015
-9.0560e-04,0.015
-9.0400e-04,0.015
-9.0240e-04,0.015
-9.0080e-04,-0.045
-8.9920e-04,0.015
-8.9760e-04,0.015
-8.9600e-04,-0.045
-8.9440e-04,0.015
-8.9280e-04,-0.045
-8.9120e-04,0.015
-8.8960e-04,-0.045
-8.8800e-04,-0.045
-8.8640e-04,-0.045
-8.8480e-04,-0.045
-8.8320e-04,-0.045
-8.8160e-04,-0.045
-8.8000e-04,-0.045
-8.7840e-04,-0.045
-8.7680e-04,0.015
-8.7520e-04,0.015
-8.7360e-04,-0.045
-8.7200e-04,0.015
-8.7040e-04,0.015
-8.6880e-04,0.015
-8.6720e-04,-0.045
-8.6560e-04,0.015
-8.6400e-04,-0.045
-8.6240e-04,-0.045
-8.6080e-04,0.015
-8.5920e-04,-0.045
-8.5760e-04,-0.045
-8.5600e-04,-0.045
-8.5440e-04,-0.045
-8.5280e-04,0.015
-8.5120e-04,0.015
-8.4960e-04,-0.045
-8.4800e-04,0.015
-8.4640e-04,-0.045
-8.4480e-04,-0.045
-8.4320e-04,-0.045
-8.4160e-04,-0.045
-8.4000e-04,0.015
-8.3840e-04,0.015
-8.3680e-04,-0.045
-8.3520e-04,-0.045
-8.3360e-04,-0.045
-8.3200e-04,-0.045
-8.3040e-04,-0.045
-8.2880e-04,-0.045
-8.2720e-04,0.015
-8.2560e-04,-0.045
-8.2400e-04,-0.045
-8.2240e-04,0.015
-8.2080e-04,-0.045
-8.1920e-04,-0.045
-8.1760e-04,0.015
-8.1600e-04,-0.045
-8.1440e-04,-0.045
-8.1280e-04,-0.045
-8.1120e-04,0.015
-8.0960e-04,-0.045
-8.0800e-04,-0.045
-8.0640e-04,-0.045
-8.0480e-04,-0.045
-8.0320e-04,-0.045
-8.0160e-04,-0.045
-8.0000e-04,0.015
-7.9840e-04,-0.045
-7.9680e-04,0.015
-7.9520e-04,-0.045
-7.9360e-04,-0.045
-7.9200e-04,-0.045
-7.9040e-04,-0.045
-7.8880e-04,-0.045
-7.8720e-04,-0.045
-7.8560e-04,-0.045
-7.8400e-04,-0.045
-7.8240e-04,-0.045
-7.8080e-04,-0.045
-7.7920e-04,0.015
-7.7760e-04,0.015
-7.7600e-04,0.015
-7.7440e-04,-0.045
-7.7280e-04,0.015
-7.7120e-04,-0.045
-7.6960e-04,-0.045
-7.6800e-04,0.015
-7.6640e-04,-0.045
-7.6480e-04,-0.045
-7.6320e-04,-0.045
-7.6160e-04,-0.045
-7.6000e-04,-0.045
-7.5840e-04,-0.045
-7.5680e-04,-0.045
-7.5520e-04,0.015
-7.5360e-04,-0.045
-7.5200e-04,0.015
-7.5040e-04,-0.045
-7.4880e-04,-0.045
-7.4720e-04,-0.045
-7.4560e-04,-0.045
-7.4400e-04,0.015
-7.4240e-04,0.015
-7.4080e-04,-0.045
-7.3920e-04,-0.045
-7.3760e-04,0.015
-7.3600e-04,-0.045
-7.3440e-04,-0.045
-7.3280e-04,-0.045
-7.3120e-04,-0.045
-7.2960e-04,0.915
-7.2800e-04,2.295
-7.2640e-04,3.495
-7.2480e-04,4.875
-7.2320e-04,5.055
-7.2160e-04,5.055
-7.2000e-04,5.055
-7.1840e-04,5.055
-7.1680e-04,5.055
-7.1520e-04,5.055
-7.1360e-04,5.055
-7.1200e-04,5.055
-7.1040e-04,5.055
-7.0880e-04,5.055
-7.0720e-04,5.055
-7.0560e-04,5.055
-7.0400e-04,5.055
-7.0240e-04,5.055
-7.0080e-04,5.055
-6.9920e-04,5.055
-6.9760e-04,5.055
-6.9600e-04,5.055
-6.9440e-04,5.055
-6.9280e-04,5.055
-6.9120e-04,4.995
-6.8960e-04,5.055
-6.8800e-04,5.055
-6.8640e-04,5.055
-6.8480e-04,5.055
-6.8320e-04,5.055
-6.8160e-04,4.995
-6.8000e-04,5.055
-6.7840e-04,5.055
-6.7680e-04,5.055
-6.7520e-04,5.055
-6.7360e-04,5.055
-6.7200e-04,5.055
-6.7040e-04,5.055
-6.6880e-04,5.055
-6.6720e-04,5.055
-6.6560e-04,5.055
-6.6400e-04,5.055
-6.6240e-04,5.055
-6.6080e-04,5.055
-6.5920e-04,5.055
-6.5760e-04,5.055
-6.5600e-04,5.055
-6.5440e-04,5.055
-6.5280e-04,5.055
-6.5120e-04,5.055
-6.4960e-04,5.055
-6.4800e-04,5.055
-6.4640e-04,5.055
-6.4480e-04,5.055
-6.4320e-04,5.055
-6.4160e-04,5.055
-6.4000e-04,5.055
-6.3840e-04,5.055
-6.3680e-04,5.055
-6.3520e-04,4.995
-6.3360e-04,5.055
-6.3200e-04,5.055
-6.3040e-04,5.055
-6.2880e-04,5.055
-6.2720e-04,5.055
-6.2560e-04,5.055
-6.2400e-04,5.055
-6.2240e-04,5.055
-6.2080e-04,5.055
-6.1920e-04,5.055
-6.1760e-04,5.055
-6.1600e-04,5.055
-6.1440e-04,5.055
-6.1280e-04,5.055
-6.1120e-04,5.055
-6.0960e-04,5.055
-6.0800e-04,5.055
-6.0640e-04,5.055
-6.0480e-04,5.055
-6.0320e-04,4.455
-6.0160e-04,3.075
-6.0000e-04,1.875
-5.9840e-04,0.555
-5.9680e-04,0.015
-5.9520e-04,0.015
-5.9360e-04,0.015
-5.9200e-04,0.015
-5.9040e-04,0.015
-5.8880e-04,-0.045
-5.8720e-04,0.015
-5.8560e-04,0.015
-5.8400e-04,-0.045
-5.8240e-04,0.015
-5.8080e-04,-0.045
-5.7920e-04,-0.045
-5.7760e-04,-0.045
-5.7600e-04,-0.045
-5.7440e-04,-0.045
-5.7280e-04,0.015
-5.7120e-04,-0.045
-5.6960e-04,0.015
-5.6800e-04,-0.045
-5.6640e-04,-0.045
-5.6480e-04,0.015
-5.6320e-04,-0.045
-5.6160e-04,-0.045
-5.6000e-04,-0.045
-5.5840e-04,0.015
-5.5680e-04,0.015
-5.5520e-04,-0.045
-5.5360e-04,-0.045
-5.5200e-04,-0.045
-5.5040e-04,-0.045
-5.4880e-04,-0.045
-5.4720e-04,-0.045
-5.4560e-04,-0.045
-5.4400e-04,-0.045
-5.4240e-04,-0.045
-5.4080e-04,-0.045
-5.3920e-04,0.015
-5.3760e-04,-0.045
-5.3600e-04,-0.045
-5.3440e-04,-0.045
-5.3280e-04,0.015
-5.3120e-04,0.015
-5.2960e-04,0.015
-5.2800e-04,-0.045
-5.2640e-04,-0.045
-5.2480e-04,-0.045
-5.2320e-04,-0.045
-5.2160e-04,-0.045
-5.2000e-04,-0.045
-5.1840e-04,-0.045
-5.1680e-04,-0.045
-5.1520e-04,0.015
-5.1360e-04,-0.045
-5.1200e-04,-0.045
-5.1040e-04,-0.045
-5.0880e-04,-0.045
-5.0720e-04,-0.045
-5.0560e-04,0.015
-5.0400e-04,0.015
-5.0240e-04,-0.045
-5.0080e-04,-0.045
-4.9920e-04,0.015
-4.9760e-04,-0.045
-4.9600e-04,-0.045
-4.9440e-04,-0.045
-4.9280e-04,-0.045
-4.9120e-04,0.015
-4.8960e-04,-0.045
-4.8800e-04,-0.045
-4.8640e-04,-0.045
-4.8480e-04,-0.045
-4.8320e-04,-0.045
-4.8160e-04,-0.045
-4.8000e-04,-0.045
-4.7840e-04,-0.045
-4.7680e-04,-0.045
-4.7520e-04,-0.045
-4.7360e-04,-0.045
-4.7200e-04,-0.045
-4.7040e-04,-0.045
-4.6880e-04,-0.045
-4.6720e-04,-0.045
-4.6560e-04,-0.045
-4.6400e-04,0.015
-4.6240e-04,-0.045
-4.6080e-04,-0.045
-4.5920e-04,-0.045
-4.5760e-04,0.015
-4.5600e-04,-0.045
-4.5440e-04,0.015
-4.5280e-04,-0.045
-4.5120e-04,0.015
-4.4960e-04,-0.045
-4.4800e-04,0.015
-4.4640e-04,-0.045
-4.4480e-04,-0.045
-4.4320e-04,-0.045
-4.4160e-04,0.015
-4.4000e-04,-0.045
-4.3840e-04,-0.045
-4.3680e-04,-0.045
-4.3520e-04,-0.045
-4.3360e-04,-0.045
-4.3200e-04,-0.045
-4.3040e-04,-0.045
-4.2880e-04,-0.045
-4.2720e-04,-0.045
-4.2560e-04,-0.045
-4.2400e-04,-0.045
-4.2240e-04,-0.045
-4.2080e-04,-0.045
-4.1920e-04,-0.045
-4.1760e-04,-0.045
-4.1600e-04,-0.045
-4.1440e-04,-0.045
-4.1280e-04,0.015
-4.1120e-04,-0.045
-4.0960e-04,-0.045
-4.0800e-04,0.015
-4.0640e-04,-0.045
-4.0480e-04,-0.045
-4.0320e-04,-0.045
-4.0160e-04,-0.045
-4.0000e-04,-0.045
-3.9840e-04,-0.045
-3.9680e-04,-0.045
-3.9520e-04,-0.045
-3.9360e-04,-0.045
-3.9200e-04,-0.045
-3.9040e-04,-0.045
-3.8880e-04,-0.045
-3.8720e-04,-0.045
-3.8560e-04,-0.045
-3.8400e-04,-0.045
-3.8240e-04,-0.045
-3.8080e-04,-0.045
-3.7920e-04,-0.045
-3.7760e-04,-0.045
-3.7600e-04,-0.045
-3.7440e-04,0.015
-3.7280e-04,-0.045
-3.7120e-04,-0.045
-3.6960e-04,0.015
-3.6800e-04,-0.045
-3.6640e-04,0.015
-3.6480e-04,-0.045
-3.6320e-04,0.015
-3.6160e-04,0.015
-3.6000e-04,-0.045
-3.5840e-04,-0.045
-3.5680e-04,-0.045
-3.5520e-04,-0.045
-3.5360e-04,-0.045
-3.5200e-04,0.015
-3.5040e-04,0.015
-3.4880e-04,0.975
-3.4720e-04,2.295
-3.4560e-04,3.435
-3.4400e-04,4.875
-3.4240e-04,5.055
-3.4080e-04,5.055
-3.3920e-04,5.055
-3.3760e-04,5.055
-3.3600e-04,5.055
-3.3440e-04,4.995
-3.3280e-04,5.055
-3.3120e-04,5.055
-3.2960e-04,5.055
-3.2800e-04,5.055
-3.2640e-04,5.055
-3.2480e-04,5.055
-3.2320e-04,5.055
-3.2160e-04,5.055
-3.2000e-04,5.055
-3.1840e-04,5.055
-3.1680e-04,5.055
-3.1520e-04,5.055
-3.1360e-04,5.055
-3.1200e-04,5.055
-3.1040e-04,5.055
-3.0880e-04,5.055
-3.0720e-04,5.055
-3.0560e-04,5.055
-3.0400e-04,5.055
-3.0240e-04,5.055
-3.0080e-04,5.055
-2.9920e-04,5.055
-2.9760e-04,5.055
-2.9600e-04,5.055
-2.9440e-04,5.055
-2.9280e-04,5.055
-2.9120e-04,5.055
-2.8960e-04,5.055
-2.8800e-04,5.055
-2.8640e-04,4.875
-2.8480e-04,3.675
-2.8320e-04,2.295
-2.8160e-04,1.155
-2.8000e-04,-0.045
-2.7840e-04,-0.045
-2.7680e-04,0.015
-2.7520e-04,0.015
-2.7360e-04,0.015
-2.7200e-04,0.015
-2.7040e-04,0.015
-2.6880e-04,0.015
-2.6720e-04,0.015
-2.6560e-04,-0.045
-2.6400e-04,-0.045
-2.6240e-04,-0.045
-2.6080e-04,0.015
-2.5920e-04,-0.045
-2.5760e-04,0.015
-2.5600e-04,-0.045
-2.5440e-04,0.015
-2.5280e-04,-0.045
-2.5120e-04,0.015
-2.4960e-04,-0.045
-2.4800e-04,-0.045
-2.4640e-04,-0.045
-2.4480e-04,-0.045
-2.4320e-04,0.015
-2.4160e-04,-0.045
-2.4000e-04,-0.045
-2.3840e-04,-0.045
-2.3680e-04,-0.045
-2.3520e-04,0.015
-2.3360e-04,-0.045
-2.3200e-04,0.015
-2.3040e-04,0.015
-2.2880e-04,-0.045
-2.2720e-04,-0.045
-2.2560e-04,0.015
-2.2400e-04,-0.045
-2.2240e-04,-0.045
-2.2080e-04,-0.045
-2.1920e-04,-0.045
-2.1760e-04,-0.045
-2.1600e-04,0.015
-2.1440e-04,-0.045
-2.1280e-04,-0.045
-2.1120e-04,0.015
-2.0960e-04,-0.045
-2.0800e-04,-0.045
-2.0640e-04,-0.045
-2.0480e-04,0.015
-2.0320e-04,-0.045
-2.0160e-04,-0.045
-2.0000e-04,-0.045
-1.9840e-04,-0.045
-1.9680e-04,-0.045
-1.9520e-04,-0.045
-1.9360e-04,-0.045
-1.9200e-04,-0.045
-1.9040e-04,-0.045
-1.8880e-04,-0.045
-1.8720e-04,-0.045
-1.8560e-04,-0.045
-1.8400e-04,0.015
-1.8240e-04,-0.045
-1.8080e-04,0.015
-1.7920e-04,0.015
-1.7760e-04,0.015
-1.7600e-04,-0.045
-1.7440e-04,-0.045
-1.7280e-04,-0.045
-1.7120e-04,-0.045
-1.6960e-04,-0.045
-1.6800e-04,0.015
-1.6640e-04,-0.045
-1.6480e-04,-0.045
-1.6320e-04,-0.045
-1.6160e-04,-0.045
-1.6000e-04,-0.045
-1.5840e-04,-0.045
-1.5680e-04,-0.045
-1.5520e-04,-0.045
-1.5360e-04,-0.045
-1.5200e-04,-0.045
-1.5040e-04,-0.045
-1.4880e-04,-0.045
-1.4720e-04,-0.045
-1.4560e-04,-0.045
-1.4400e-04,-0.045
-1.4240e-04,-0.045
-1.4080e-04,-0.045
-1.3920e-04,-0.045
-1.3760e-04,-0.045
-1.3600e-04,-0.045
-1.3440e-04,0.015
-1.3280e-04,-0.045
-1.3120e-04,-0.045
-1.2960e-04,-0.045
-1.2800e-04,-0.045
-1.2640e-04,-0.045
-1.2480e-04,-0.045
-1.2320e-04,0.015
-1.2160e-04,-0.045
-1.2000e-04,-0.045
-1.1840e-04,-0.045
-1.1680e-04,-0.045
-1.1520e-04,-0.045
-1.1360e-04,0.015
-1.1200e-04,0.015
-1.1040e-04,-0.045
-1.0880e-04,-0.045
-1.0720e-04,0.015
-1.0560e-04,0.015
-1.0400e-04,-0.045
-1.0240e-04,-0.045
-1.0080e-04,-0.045
-9.9200e-05,-0.045
-9.7600e-05,-0.045
-9.6000e-05,-0.045
-9.4400e-05,-0.045
-9.2800e-05,0.015
-9.1200e-05,0.015
-8.9600e-05,-0.045
-8.8000e-05,0.015
-8.6400e-05,0.015
-8.4800e-05,-0.045
-8.3200e-05,-0.045
-8.1600e-05,-0.045
-8.0000e-05,-0.045
-7.8400e-05,0.015
-7.6800e-05,-0.045
-7.5200e-05,-0.045
-7.3600e-05,0.015
-7.2000e-05,-0.045
-7.0400e-05,-0.045
-6.8800e-05,-0.045
-6.7200e-05,-0.045
-6.5600e-05,-0.045
-6.4000e-05,-0.045
-6.2400e-05,-0.045
-6.0800e-05,-0.045
-5.9200e-05,-0.045
-5.7600e-05,-0.045
-5.6000e-05,0.015
-5.4400e-05,-0.045
-5.2800e-05,-0.045
-5.1200e-05,-0.045
-4.9600e-05,-0.045
-4.8000e-05,0.015
-4.6400e-05,0.015
-4.4800e-05,-0.045
-4.3200e-05,-0.045
-4.1600e-05,0.015
-4.0000e-05,0.015
-3.8400e-05,-0.045
-3.6800e-05,-0.045
-3.5200e-05,-0.045
-3.3600e-05,-0.045
-3.2000e-05,-0.045
-3.0400e-05,0.015
-2.8800e-05,-0.045
-2.7200e-05,-0.045
-2.5600e-05,-0.045
-2.4000e-05,-0.045
-2.2400e-05,-0.045
-2.0800e-05,-0.045
-1.9200e-05,-0.045
-1.7600e-05,-0.045
-1.6000e-05,-0.045
-1.4400e-05,-0.045
-1.2800e-05,-0.045
-1.1200e-05,-0.045
-9.6000e-06,-0.045
-8.0000e-06,-0.045
-6.4000e-06,-0.045
-4.8000e-06,-0.045
-3.2000e-06,-0.045
-1.6000e-06,-0.045
-3.6573e-15,-0.045
1.6000e-06,-0.045
3.2000e-06,-0.045
4.8000e-06,-0.045
6.4000e-06,-0.045
8.0000e-06,-0.045
9.6000e-06,-0.045
1.1200e-05,-0.045
1.2800e-05,-0.045
1.4400e-05,0.015
1.6000e-05,0.015
1.7600e-05,0.015
1.9200e-05,-0.045
2.0800e-05,-0.045
2.2400e-05,-0.045
2.4000e-05,-0.045
2.5600e-05,0.015
2.7200e-05,-0.045
2.8800e-05,-0.045
3.0400e-05,-0.045
3.2000e-05,0.975
3.3600e-05,2.115
3.5200e-05,3.495
3.6800e-05,4.635
3.8400e-05,5.055
4.0000e-05,5.055
4.1600e-05,5.055
4.3200e-05,5.055
4.4800e-05,5.055
4.6400e-05,5.055
4.8000e-05,5.055
4.9600e-05,5.055
5.1200e-05,5.055
5.2800e-05,5.055
5.4400e-05,5.055
5.6000e-05,5.055
5.7600e-05,5.055
5.9200e-05,5.055
6.0800e-05,5.055
6.2400e-05,5.055
6.4000e-05,5.055
6.5600e-05,5.055
6.7200e-05,4.995
6.8800e-05,5.055
7.0400e-05,5.055
7.2000e-05,5.055
7.3600e-05,5.055
7.5200e-05,5.055
7.6800e-05,5.055
7.8400e-05,5.055
8.0000e-05,5.055
8.1600e-05,5.055
8.3200e-05,5.055
8.4800e-05,5.055
8.6400e-05,5.055
8.8000e-05,5.055
8.9600e-05,5.055
9.1200e-05,5.055
9.2800e-05,5.055
9.4400e-05,5.055
9.6000e-05,4.995
9.7600e-05,5.055
9.9200e-05,5.055
1.0080e-04,5.055
1.0240e-04,5.055
1.0400e-04,5.055
1.0560e-04,5.055
1.0720e-04,5.055
1.0880e-04,5.055
1.1040e-04,5.055
1.1200e-04,5.055
1.1360e-04,5.055
1.1520e-04,5.055
1.1680e-04,5.055
1.1840e-04,5.055
1.2000e-04,5.055
1.2160e-04,5.055
1.2320e-04,5.055
1.2480e-04,5.055
1.2640e-04,5.055
1.2800e-04,5.055
1.2960e-04,5.055
1.3120e-04,4.995
1.3280e-04,5.055
1.3440e-04,5.055
1.3600e-04,4.995
1.3760e-04,5.055
1.3920e-04,5.055
1.4080e-04,5.055
1.4240e-04,5.055
1.4400e-04,5.055
1.4560e-04,5.055
1.4720e-04,5.055
1.4880e-04,5.055
1.5040e-04,5.055
1.5200e-04,5.055
1.5360e-04,5.055
1.5520e-04,5.055
1.5680e-04,5.055
1.5840e-04,5.055
1.6000e-04,5.055
1.6160e-04,5.055
1.6320e-04,5.055
1.6480e-04,5.055
1.6640e-04,5.055
1.6800e-04,5.055
1.6960e-04,5.055
1.7120e-04,5.055
1.7280e-04,5.055
1.7440e-04,5.055
1.7600e-04,5.055
1.7760e-04,5.055
1.7920e-04,5.055
1.8080e-04,5.055
1.8240e-04,5.055
1.8400e-04,5.055
1.8560e-04,5.055
1.8720e-04,5.055
1.8880e-04,5.055
1.9040e-04,5.055
1.9200e-04,5.055
1.9360e-04,5.055
1.9520e-04,5.055
1.9680e-04,5.055
1.9840e-04,5.055
2.0000e-04,5.055
2.0160e-04,5.055
2.0320e-04,5.055
2.0480e-04,5.055
2.0640e-04,5.055
2.0800e-04,5.055
2.0960e-04,5.055
2.1120e-04,5.055
2.1280e-04,5.055
2.1440e-04,5.055
2.1600e-04,5.055
2.1760e-04,5.055
2.1920e-04,5.055
2.2080e-04,5.055
2.2240e-04,5.055
2.2400e-04,5.055
2.2560e-04,5.055
2.2720e-04,5.055
2.2880e-04,5.055
2.3040e-04,5.055
2.3200e-04,5.055
2.3360e-04,5.055
2.3520e-04,5.055
2.3680e-04,5.055
2.3840e-04,5.055
2.4000e-04,5.055
2.4160e-04,5.055
2.4320e-04,5.055
2.4480e-04,5.055
2.4640e-04,5.055
2.4800e-04,5.055
2.4960e-04,5.055
2.5120e-04,4.995
2.5280e-04,5.055
2.5440e-04,5.055
2.5600e-04,5.055
2.5760e-04,5.055
2.5920e-04,5.055
2.6080e-04,5.055
2.6240e-04,5.055
2.6400e-04,5.055
2.6560e-04,5.055
2.6720e-04,5.055
2.6880e-04,5.055
2.7040e-04,5.055
2.7200e-04,5.055
2.7360e-04,5.055
2.7520e-04,5.055
2.7680e-04,5.055
2.7840e-04,5.055
2.8000e-04,5.055
2.8160e-04,5.055
2.8320e-04,5.055
2.8480e-04,5.055
2.8640e-04,5.055
2.8800e-04,5.055
2.8960e-04,5.055
2.9120e-04,5.055
2.9280e-04,5.055
2.9440e-04,5.055
2.9600e-04,5.055
2.9760e-04,5.055
2.9920e-04,5.055
3.0080e-04,5.055
3.0240e-04,5.055
3.0400e-04,5.055
3.0560e-04,5.055
3.0720e-04,5.055
3.0880e-04,4.995
3.1040e-04,5.055
3.1200e-04,5.055
3.1360e-04,5.055
3.1520e-04,5.055
3.1680e-04,5.055
3.1840e-04,5.055
3.2000e-04,5.055
3.2160e-04,5.055
3.2320e-04,5.055
3.2480e-04,5.055
3.2640e-04,5.055
3.2800e-04,5.055
3.2960e-04,5.055
3.3120e-04,5.055
3.3280e-04,5.055
3.3440e-04,5.055
3.3600e-04,5.055
3.3760e-04,5.055
3.3920e-04,5.055
3.4080e-04,5.055
3.4240e-04,5.055
3.4400e-04,5.055
3.4560e-04,5.055
3.4720e-04,5.055
3.4880e-04,5.055
3.5040e-04,5.055
3.5200e-04,5.055
3.5360e-04,5.055
3.5520e-04,5.055
3.5680e-04,5.055
3.5840e-04,5.055
3.6000e-04,5.055
3.6160e-04,5.055
3.6320e-04,5.055
3.6480e-04,5.055
3.6640e-04,5.055
3.6800e-04,5.055
